% time	cellId	IMSI	RNTI	rsrp	sinr
0.846214	2	2	1	0.00333333	7.02728e+12
0.0702143	3	6	1	1.02661e-07	9.56154
0.847214	1	1	1	0.00333333	7.02728e+12
0.0702143	4	7	1	5.58632e-08	4.86241
0.847214	2	2	1	0.00333333	7.02728e+12
0.351214	1	1	1	0.00333333	7.02728e+12
0.0702143	4	8	2	3.62359e-08	1.65206
0.0702143	5	9	2	4.65211e-08	3.1381
0.848214	1	1	1	0.00333333	7.02728e+12
0.361214	1	1	1	1.35925e-07	2.86556e+08
0.848214	2	2	1	0.00333333	7.02728e+12
0.0702143	5	10	1	2.29818e-08	2.12464
0.849214	1	1	1	0.00333333	7.02728e+12
0.849214	2	2	1	0.00333333	7.02728e+12
0.196214	1	1	2	4.22698e-13	891.204
0.352214	1	1	1	0.00333333	7.02728e+12
0.850214	1	1	1	0.00333333	7.02728e+12
0.362214	1	1	1	1.35925e-07	2.86556e+08
0.196214	1	2	3	4.22698e-13	891.204
0.850214	2	2	1	0.00333333	7.02728e+12
0.196214	1	3	1	4.22698e-13	891.204
0.851214	1	1	1	0.00333333	7.02728e+12
0.851214	2	2	1	0.00333333	7.02728e+12
0.852214	1	1	1	0.00333333	7.02728e+12
0.353214	1	1	1	0.00333333	7.02728e+12
0.852214	2	2	1	0.00333333	7.02728e+12
0.853214	1	1	1	0.00333333	7.02728e+12
0.0532143	1	1	1	0.000616772	697200
0.853214	2	2	1	0.00333333	7.02728e+12
0.363214	1	1	1	1.35925e-07	2.86556e+08
0.0532143	1	2	2	0.000328732	75616.3
0.854214	1	1	1	0.00333333	7.02728e+12
0.354214	1	1	1	0.00333333	7.02728e+12
0.854214	2	2	1	0.00333333	7.02728e+12
0.0532143	1	3	3	0.0114831	6.44455e+06
0.197214	1	1	2	4.22698e-13	891.204
0.855214	1	1	1	0.00333333	7.02728e+12
0.197214	1	2	3	4.22698e-13	891.204
0.855214	2	2	1	0.00333333	7.02728e+12
0.0532143	2	4	2	0.00829722	803484
0.856214	1	1	1	0.00333333	7.02728e+12
0.197214	1	3	1	4.22698e-13	891.204
0.856214	2	2	1	0.00333333	7.02728e+12
0.0532143	2	5	1	0.00691353	1.16629e+06
0.364214	1	1	1	1.35925e-07	2.86556e+08
0.857214	1	1	1	0.00333333	7.02728e+12
0.0532143	2	6	3	0.0295529	3.07354e+07
0.355214	1	1	1	0.00333333	7.02728e+12
0.857214	2	2	1	0.00333333	7.02728e+12
0.0532143	3	7	2	0.0609386	7.849e+07
0.858214	1	1	1	0.00333333	7.02728e+12
0.858214	2	2	1	0.00333333	7.02728e+12
0.0532143	3	8	1	0.00055441	93672.3
0.859214	1	1	1	0.00333333	7.02728e+12
0.365214	1	1	1	1.35925e-07	2.86556e+08
0.0532143	3	9	3	0.00905964	9.82376e+06
0.859214	2	2	1	0.00333333	7.02728e+12
0.356214	1	1	1	0.00333333	7.02728e+12
0.0532143	4	10	3	0.00414482	1.34617e+06
0.860214	1	1	1	0.00333333	7.02728e+12
0.198214	1	1	2	4.22698e-13	891.204
0.860214	2	2	1	0.00333333	7.02728e+12
0.0532143	4	11	2	0.0771702	1.32605e+07
0.861214	1	1	1	0.00333333	7.02728e+12
0.198214	1	2	3	4.22698e-13	891.204
0.861214	2	2	1	0.00333333	7.02728e+12
0.366214	1	1	1	1.35925e-07	2.86556e+08
0.0532143	4	12	1	0.0144544	2.58655e+06
0.862214	1	1	1	0.00333333	7.02728e+12
0.198214	1	3	1	4.22698e-13	891.204
0.862214	2	2	1	0.00333333	7.02728e+12
0.0532143	5	13	1	0.00118452	2.05358e+06
0.357214	1	1	1	0.00333333	7.02728e+12
0.863214	1	1	1	0.00333333	7.02728e+12
0.0532143	5	14	2	0.014283	3.51546e+06
0.863214	2	2	1	0.00333333	7.02728e+12
0.0532143	5	15	3	0.0012764	331852
0.864214	1	1	1	0.00333333	7.02728e+12
0.367214	1	1	1	1.35925e-07	2.86556e+08
0.864214	2	2	1	0.00333333	7.02728e+12
0.0712143	1	1	1	1.35925e-07	5.55702
0.0532143	6	16	1	0.0215626	3.41966e+06
0.865214	1	1	1	0.00333333	7.02728e+12
0.358214	1	1	1	0.00333333	7.02728e+12
0.0712143	1	2	2	1.29123e-07	5.34057
0.865214	2	2	1	0.00333333	7.02728e+12
0.0532143	6	17	2	0.0119628	9.88332e+06
0.0712143	2	3	1	2.73664e-08	1.61115
0.199214	1	1	2	4.22698e-13	891.204
0.866214	1	1	1	0.00333333	7.02728e+12
0.866214	2	2	1	0.00333333	7.02728e+12
0.368214	1	1	1	1.35925e-07	2.86556e+08
0.0712143	2	4	2	1.17333e-07	6.04923
0.0532143	6	18	3	0.00202089	400814
0.199214	1	2	3	4.22698e-13	891.204
0.867214	1	1	1	0.00333333	7.02728e+12
0.0712143	3	5	2	5.7693e-08	2.45217
0.867214	2	2	1	0.00333333	7.02728e+12
0.199214	1	3	1	4.22698e-13	891.204
0.359214	1	1	1	0.00333333	7.02728e+12
0.868214	1	1	1	0.00333333	7.02728e+12
0.0712143	3	6	1	1.02661e-07	9.56154
0.868214	2	2
