1078	139.415
1079	139.429
1080	139.443
1081	139.457
1082	139.471
1083	139.485
1084	139.5
1085	139.514
1086	139.528
1087	139.542
1088	139.556
1089	139.57
1090	139.584
1091	139.598
1092	139.612
1093	139.626
1094	139.64
1095	139.654
1096	139.668
1097	139.682
1098	139.696
1099	139.71
1100	139.724
1101	139.737
1102	139.751
1103	139.765
1104	139.779
1105	139.793
1106	139.807
1107	139.821
1108	139.834
1109	139.848
1110	139.862
1111	139.876
1112	139.889
1113	139.903
1114	139.917
1115	139.931
1116	139.944
1117	139.958
1118	139.972
1119	139.985
1120	139.999
1121	140.013
1122	140.026
1123	140.04
1124	140.054
1125	140.067
1126	140.081
1127	140.094
1128	140.108
1129	140.121
1130	140.135
1131	140.148
1132	140.162
1133	140.175
1134	140.189
1135	140.202
1136	140.216
1137	140.229
1138	140.243
1139	140.256
1140	140.27
1141	140.283
1142	140.296
1143	140.31
1144	140.323
1145	140.337
1146	140.35
1147	140.363
1148	140.377
1149	140.39
1150	140.403
1151	140.416
1152	140.43
1153	140.443
1154	140.456
1155	140.469
1156	140.483
1157	140.496
1158	140.509
1159	140.522
1160	140.536
1161	140.549
1162	140.562
1163	140.575
1164	140.588
1165	140.601
1166	140.614
1167	140.628
1168	140.641
1169	140.654
1170	140.667
1171	140.68
1172	140.693
1173	140.706
1174	140.719
1175	140.732
1176	140.745
1177	140.758
1178	140.771
1179	140.784
1180	140.797
1181	140.81
1182	140.823
1183	140.836
1184	140.849
1185	140.862
1186	140.874
1187	140.887
1188	140.9
1189	140.913
1190	140.926
1191	140.939
1192	140.952
1193	140.964
1194	140.977
1195	140.99
1196	141.003
1197	141.016
1198	141.028
1199	141.041
1200	141.054
1201	141.067
1202	141.079
1203	141.092
1204	141.105
1205	141.117
1206	141.13
1207	141.143
1208	141.155
1209	141.168
1210	141.181
1211	141.193
1212	141.206
1213	141.219
1214	141.231
1215	141.244
1216	141.256
1217	141.269
1218	141.281
1219	141.294
1220	141.307
1221	141.319
1222	141.332
1223	141.344
1224	141.357
1225	141.369
1226	141.382
1227	141.394
1228	141.406
1229	141.419
1230	141.431
1231	141.444
1232	141.456
1233	141.469
1234	141.481
1235	141.493
1236	141.506
1237	141.518
1238	141.53
1239	141.543
1240	141.555
1241	141.568
1242	141.58
1243	141.592
1244	141.604
1245	141.617
1246	141.629
1247	141.641
1248	141.654
1249	141.666
1250	141.678
1251	141.69
1252	141.702
1253	141.715
1254	141.727
1255	141.739
1256	141.751
1257	141.763
1258	141.776
1259	141.788
1260	141.8
1261	141.812
1262	141.824
1263	141.836
1264	141.848
1265	141.86
1266	141.872
1267	141.885
1268	141.897
1269	141.909
1270	141.921
1271	141.933
1272	141.945
1273	141.957
1274	141.969
1275	141.981
1276	141.993
1277	142.005
1278	142.017
1279	142.029
1280	142.041
1281	142.053
1282	142.064
1283	142.076
1284	142.088
1285	142.1
1286	142.112
1287	142.124
1288	142.136
1289	142.148
1290	142.16
1291	142.171
1292	142.183
1293	142.195
1294	142.207
1295	142.219
1296	142.231
1297	142.242
1298	142.254
1299	142.266
1300	142.278
1301	142.289
1302	142.301
1303	142.313
1304	142.325
1305	142.336
1306	142.348
1307	142.36
1308	142.371
1309	142.383
1310	142.395
1311	142.407
1312	142.418
1313	142.43
1314	142.441
1315	142.453
1316	142.465
1317	142.476
1318	142.488
1319	142.5
1320	142.511
1321	142.523
1322	142.534
1323	142.546
1324	142.557
1325	142.569
1326	142.58
1327	142.592
1328	142.604
1329	142.615
1330	142.627
1331	142.638
1332	142.649
1333	142.661
1334	142.672
1335	142.684
1336	142.695
1337	142.707
1338	142.718
1339	142.73
1340	142.741
1341	142.752
1342	142.764
1343	142.775
1344	142.787
1345	142.798
1346	142.809
1347	142.821
1348	142.832
1349	142.843
1350	142.855
1351	142.866
1352	142.877
1353	142.889
1354	142.9
1355	142.911
1356	142.923
1357	142.934
1358	142.945
1359	142.956
1360	142.968
1361	142.979
1362	142.99
1363	143.001
1364	143.013
1365	143.024
1366	143.035
1367	143.046
1368	143.057
1369	143.068
1370	143.08
1371	143.091
1372	143.102
1373	143.113
1374	143.124
1375	143.135
1376	143.146
1377	143.158
1378	143.169
1379	143.18
1380	143.191
1381	143.202
1382	143.213
1383	143.224
1384	143.235
1385	143.246
1386	143.257
1387	143.268
1388	143.279
1389	143.29
1390	143.301
1391	143.312
1392	143.323
1393	143.334
1394	143.345
1395	143.356
1396	143.367
1397	143.378
1398	143.389
1399	143.4
1400	143.411
1401	143.422
1402	143.433
1403	143.444
1404	143.454
1405	143.465
1406	143.476
1407	143.487
1408	143.498
1409	143.509
1410	143.52
1411	143.531
1412	143.541
1413	143.552
1414	143.563
1415	143.574
1416	143.585
1417	143.595
1418	143.606
1419	143.617
1420	143.628
1421	143.639
1422	143.649
1423	143.66
1424	143.671
1425	143.682
1426	143.692
1427	143.703
1428	143.714
1429	143.724
1430	143.735
1431	143.746
1432	143.756
1433	143.767
1434	143.778
1435	143.788
1436	143.799
1437	143.81
1438	143.82
1439	143.831
1440	143.842
1441	143.852
1442	143.863
1443	143.873
1444	143.884
1445	143.895
1446	143.905
1447	143.916
1448	143.926
1449	143.937
1450	143.947
1451	143.958
1452	143.969
1453	143.979
1454	143.99
1455	144
1456	144.011
1457	144.021
1458	144.032
1459	144.042
1460	144.053
1461	144.063
1462	144.073
1463	144.084
1464	144.094
1465	144.105
1466	144.115
1467	144.126
1468	144.136
1469	144.147
1470	144.157
1471	144.167
1472	144.178
1473	144.188
1474	144.198
1475	144.209
1476	144.219
1477	144.23
1478	144.24
1479	144.25
1480	144.261
1481	144.271
1482	144.281
1483	144.292
1484	144.302
1485	144.312
1486	144.322
1487	144.333
1488	144.343
1489	144.353
1490	144.364
1491	144.374
1492	144.384
1493	144.394
1494	144.405
1495	144.415
1496	144.425
1497	144.435
1498	144.445
1499	144.456
1500	144.466
1501	144.476
1502	144.486
1503	144.496
1504	144.507
1505	144.517
1506	144.527
1507	144.537
1508	144.547
1509	144.557
1510	144.567
1511	144.578
1512	144.588
1513	144.598
1514	144.608
1515	144.618
1516	144.628
1517	144.638
1518	144.648
1519	144.658
1520	144.668
1521	144.678
1522	144.689
1523	144.699
1524	144.709
1525	144.719
1526	144.729
1527	144.739
1528	144.749
1529	144.759
1530	144.769
1531	144.779
1532	144.789
1533	144.799
1534	144.809
1535	144.819
1536	144.829
1537	144.839
1538	144.848
1539	144.858
1540	144.868
1541	144.878
1542	144.888
1543	144.898
1544	144.908
1545	144.918
1546	144.928
1547	144.938
1548	144.948
1549	144.957
1550	144.967
1551	144.977
1552	144.987
1553	144.997
1554	145.007
1555	145.017
1556	145.026
1557	145.036
1558	145.046
1559	145.056
1560	145.066
1561	145.075
1562	145.085
1563	145.095
1564	145.105
1565	145.115
1566	145.124
1567	145.134
1568	145.144
1569	145.154
1570	145.163
1571	145.173
1572	145.183
1573	145.193
1574	145.202
1575	145.212
1576	145.222
1577	145.231
1578	145.241
1579	145.251
1580	145.26
1581	145.27
1582	145.28
1583	145.289
1584	145.299
1585	145.309
1586	145.318
1587	145.328
1588	145.338
1589	145.347
1590	145.357
1591	145.367
1592	145.376
1593	145.386
1594	145.395
1595	145.405
1596	145.415
1597	145.424
1598	145.434
1599	145.443
1600	145.453
1601	145.462
1602	145.472
1603	145.481
1604	145.491
1605	145.501
1606	145.51
1607	145.52
1608	145.529
1609	145.539
1610	145.548
1611	145.558
1612	145.567
1613	145.577
1614	145.586
1615	145.596
1616	145.605
1617	145.614
1618	145.624
1619	145.633
1620	145.643
1621	145.652
1622	145.662
1623	145.671
1624	145.681
1625	145.69
1626	145.699
1627	145.709
1628	145.718
1629	145.728
1630	145.737
1631	145.746
1632	145.756
1633	145.765
1634	145.774
1635	145.784
1636	145.793
1637	145.802
1638	145.812
1639	145.821
1640	145.83
1641	145.84
1642	145.849
1643	145.858
1644	145.868
1645	145.877
1646	145.886
1647	145.896
1648	145.905
1649	145.914
1650	145.923
1651	145.933
1652	145.942
1653	145.951
1654	145.96
1655	145.97
1656	145.979
1657	145.988
1658	145.997
1659	146.007
1660	146.016
1661	146.025
1662	146.034
1663	146.043
1664	146.053
1665	146.062
1666	146.071
1667	146.08
1668	146.089
1669	146.099
1670	146.108
1671	146.117
1672	146.126
1673	146.135
1674	146.144
1675	146.153
1676	146.163
1677	146.172
1678	146.181
1679	146.19
1680	146.199
1681	146.208
1682	146.217
1683	146.226
1684	146.235
1685	146.244
1686	146.254
1687	146.263
1688	146.272
1689	146.281
1690	146.29
1691	146.299
1692	146.308
1693	146.317
1694	146.326
1695	146.335
1696	146.344
1697	146.353
1698	146.362
1699	146.371
1700	146.38
1701	146.389
1702	146.398
1703	146.407
1704	146.416
1705	146.425
1706	146.434
1707	146.443
1708	146.452
1709	146.461
1710	146.47
1711	146.479
1712	146.488
1713	146.496
1714	146.505
1715	146.514
1716	146.523
1717	146.532
1718	146.541
1719	146.55
1720	146.559
1721	146.568
1722	146.577
1723	146.586
1724	146.594
1725	146.603
1726	146.612
1727	146.621
1728	146.63
1729	146.639
1730	146.648
1731	146.656
1732	146.665
1733	146.674
1734	146.683
1735	146.692
1736	146.7
1737	146.709
1738	146.718
1739	146.727
1740	146.736
1741	146.744
1742	146.753
1743	146.762
1744	146.771
1745	146.78
1746	146.788
1747	146.797
1748	146.806
1749	146.815
1750	146.823
1751	146.832
1752	146.841
1753	146.85
1754	146.858
1755	146.867
1756	146.876
1757	146.884
1758	146.893
1759	146.902
1760	146.91
1761	146.919
1762	146.928
1763	146.936
1764	146.945
1765	146.954
1766	146.963
1767	146.971
1768	146.98
1769	146.988
1770	146.997
1771	147.006
1772	147.014
1773	147.023
1774	147.032
1775	147.04
1776	147.049
1777	147.057
1778	147.066
1779	147.075
1780	147.083
1781	147.092
1782	147.1
1783	147.109
1784	147.118
1785	147.126
1786	147.135
1787	147.143
1788	147.152
1789	147.16
1790	147.169
1791	147.177
1792	147.186
1793	147.195
1794	147.203
1795	147.212
1796	147.22
1797	147.229
1798	147.237
1799	147.246
1800	147.254
1801	147.263
1802	147.271
1803	147.28
1804	147.288
1805	147.297
1806	147.305
1807	147.314
1808	147.322
1809	147.33
1810	147.339
1811	147.347
1812	147.356
1813	147.364
1814	147.373
1815	147.381
1816	147.389
1817	147.398
1818	147.406
1819	147.415
1820	147.423
1821	147.432
1822	147.44
1823	147.448
1824	147.457
1825	147.465
1826	147.473
1827	147.482
1828	147.49
1829	147.499
1830	147.507
1831	147.515
1832	147.524
1833	147.532
1834	147.54
1835	147.549
1836	147.557
1837	147.565
1838	147.574
1839	147.582
1840	147.59
1841	147.599
1842	147.607
1843	147.615
1844	147.624
1845	147.632
1846	147.64
1847	147.648
1848	147.657
1849	147.665
1850	147.673
1851	147.681
1852	147.69
1853	147.698
1854	147.706
1855	147.714
1856	147.723
1857	147.731
1858	147.739
1859	147.747
1860	147.756
1861	147.764
1862	147.772
1863	147.78
1864	147.788
1865	147.797
1866	147.805
1867	147.813
1868	147.821
1869	147.829
1870	147.838
1871	147.846
1872	147.854
1873	147.862
1874	147.87
1875	147.878
1876	147.887
1877	147.895
1878	147.903
1879	147.911
1880	147.919
1881	147.927
1882	147.935
1883	147.944
1884	147.952
1885	147.96
1886	147.968
1887	147.976
1888	147.984
1889	147.992
1890	148
1891	148.008
1892	148.017
1893	148.025
1894	148.033
1895	148.041
1896	148.049
1897	148.057
1898	148.065
1899	148.073
1900	148.081
1901	148.089
1902	148.097
1903	148.105
1904	148.113
1905	148.121
1906	148.129
1907	148.137
1908	148.145
1909	148.153
1910	148.161
1911	148.169
1912	148.177
1913	148.185
1914	148.193
1915	148.201
1916	148.209
1917	148.217
1918	148.225
1919	148.233
1920	148.241
1921	148.249
1922	148.257
1923	148.265
1924	148.273
1925	148.281
1926	148.289
1927	148.297
1928	148.305
1929	148.313
1930	148.321
1931	148.329
1932	148.337
1933	148.344
1934	148.352
1935	148.36
1936	148.368
1937	148.376
1938	148.384
1939	148.392
1940	148.4
1941	148.408
1942	148.415
1943	148.423
1944	148.431
1945	148.439
1946	148.447
1947	148.455
1948	148.463
1949	148.471
1950	148.478
1951	148.486
1952	148.494
1953	148.502
1954	148.51
1955	148.518
1956	148.525
1957	148.533
1958	148.541
1959	148.549
1960	148.557
1961	148.564
1962	148.572
1963	148.58
1964	148.588
1965	148.596
1966	148.603
1967	148.611
1968	148.619
1969	148.627
1970	148.634
1971	148.642
1972	148.65
1973	148.658
1974	148.665
1975	148.673
1976	148.681
1977	148.689
1978	148.696
1979	148.704
1980	148.712
1981	148.72
1982	148.727
1983	148.735
1984	148.743
1985	148.75
1986	148.758
1987	148.766
1988	148.774
1989	148.781
1990	148.789
1991	148.797
1992	148.804
1993	148.812
1994	148.82
1995	148.827
1996	148.835
1997	148.843
1998	148.85
1999	148.858
2000	148.866
2001	148.873
2002	148.881
2003	148.888
2004	148.896
2005	148.904
2006	148.911
2007	148.919
2008	148.927
2009	148.934
2010	148.942
2011	148.949
2012	148.957
2013	148.965
2014	148.972
2015	148.98
2016	148.987
2017	148.995
2018	149.003
2019	149.01
2020	149.018
2021	149.025
2022	149.033
2023	149.04
2024	149.048
2025	149.056
2026	149.063
2027	149.071
2028	149.078
2029	149.086
2030	149.093
2031	149.101
2032	149.108
2033	149.116
2034	149.123
2035	149.131
2036	149.138
2037	149.146
2038	149.153
2039	149.161
2040	149.168
2041	149.176
2042	149.183
2043	149.191
2044	149.198
2045	149.206
2046	149.213
2047	149.221
2048	149.228
2049	149.236
2050	149.243
2051	149.251
2052	149.258
2053	149.266
2054	149.273
2055	149.281
2056	149.288
2057	149.295
2058	149.303
2059	149.31
2060	149.318
2061	149.325
2062	149.333
2063	149.34
2064	149.347
2065	149.355
2066	149.362
2067	149.37
2068	149.377
2069	149.384
2070	149.392
2071	149.399
2072	149.407
2073	149.414
2074	149.421
2075	149.429
2076	149.436
2077	149.443
2078	149.451
2079	149.458
2080	149.465
2081	149.473
2082	149.48
2083	149.487
2084	149.495
2085	149.502
2086	149.51
2087	149.517
2088	149.524
2089	149.531
2090	149.539
2091	149.546
2092	149.553
2093	149.561
2094	149.568
2095	149.575
2096	149.583
2097	149.59
2098	149.597
2099	149.605
2100	149.612
2101	149.619
2102	149.626
2103	149.634
2104	149.641
2105	149.648
2106	149.655
2107	149.663
2108	149.67
2109	149.677
2110	149.684
2111	149.692
2112	149.699
2113	149.706
2114	149.713
2115	149.721
2116	149.728
